WORD_KOR WORD_ENG WORD_ENG_DESC WORD_KOR_DESC
 1분 MM1 1 MINUTES DWTAMS
 KOFEX KOFEX Korea futures exchange DWTAMS
 12월물 12M 기일물 단위 칼럼명의 중간에만 사용할 수 있음 DWTAMS
정산가 ADPR ADJUSTED PRICE DWTAMS
투자신탁회사 ITC investment trust company DWTAMS(최은주)
1미만 UND1 1미만 DW고객(최은주)
잠식 ENCR encroach DW고객(최은주)
T6 T6 6 NEW TECHKNOWLEDGE DW공통(최은주)
요주의 NATN NEED ATTENTION DW보고서
 함수 FUNC FUNCTION EC
예제 EXMP EXAMPLE EC
 ARGUMENT ARG ARGUMENT EC
아규먼트 ARG ARGUMENT EC
문법 SNTX SYNTAX EC
기능군 THCP TECHNICAL GROUP EDI
반복 REPT REPEAT EDI재개발
CPBOOK CPBK COPYBOOK EDI재개발
 응답서 RPTL REPLY TELEGRAM EDI재개발
 한정어 LIML LIMITATION LANGUAGE EDI재개발
ICR ICR INTERCHANGE CONTROL REFERENCE EDI재개발
 식별자 DIST DISCRIMINATION EDI재개발
3초 SEC3 3 SECONDS EMPS(최은주)
EO EO EO EO
 POOL POOL POOL EPMS(최은주)
당직 DUTY DUTY EPMS(최은주)
DEFINITION DEF DEFINITION EPMS(최은주)
MAKE MAKE MAKE EPMS(최은주)
ETT ETT EXTRACTION TRANSFORMATION TRANSFORTATION EPMS(최은주)
입 IN IN EPMS(최은주)
컴파일 COMPILE COMPILE EPMS(최은주)
반출처 COUT_PLC carry out_place EPMS(최은주)
ROLLBACK ROLLBACK ROLLBACK EPMS(최은주)
인계자 HDOV_MN HAND OVER_man EPMS(최은주)
잠금 LOCK LOCK EPMS(최은주)
COPY COPY COPY EPMS(최은주)
INSTANCE INSTANCE INSTANCE EPMS(최은주)
객체 OBJ OBJECT EPMS(최은주)
COMPILE COMPILE COMPILE EPMS(최은주)
출 OUT OUT EPMS(최은주)
부표 MKER MAKER EPMS(최은주)
당직자 DUTY_MN DUTY_man EPMS(최은주)
자원반납확인서 RRCF RSRC_RET_CNFM_SH EPMS(최은주)
DAEMON DAEMON DAEMON EPMS(최은주)
EMS EMS EUC MANAGEMENT SYSTEM EUC
간격 SPCE a space FA
가스 GAS gas FA
노무비 LBRC labor cost FA
명세서 SPEC_SH a detailed  SHEET FA
연구비 RSFC research funds FA
후생비 PWLC public welfare cost FA
분위 STND the standard of division FA
모집단 POPL a population FA
분산 DISP dispersion FA
성장성 GRTH growth FA
운반구 STTL stretcher tool FA
외주가공비 OTPC an outside process cost FA
판매비 SLPR the sale price FA
전력비 ELPC electric power cost FA
조사원 IVGT an investigator FA
상각비 RPYC repayment cost FA
이입액 IMPA import amount FA
재공품 WIPR work in process FA
현금등가물 CEQV cash equivalent FA
표본 SMPL a sample FA
전수 ALCP all company FA
원시 BGNG beginning FA
차손 LSDF a loss from the difference of quotations FA
반제품 HFIN half-finished goods FA
집금 MCOL MONEY COLLECTION FB
금융정보조사 FI FINANCIAL TRANSACTION INFORMATION FI(최은주)
인터넷외환거래 FT FT FT(DA02)
지정가 LIMT The Limits FT(DA02)
 EOM EOM END OF MONTH GN
 RECEIVED RECEIVED RECEIVED GN
 CASHFLOW CASHFLOW CASHFLOW GN
 OBERON OBERON OBERON GN
 DUE DUE DUE GN
 LOTS LOTS LOTS GN
 DEALER DEALER DEALER GN
 EOD EOD END OF DAY GN
 PV PV PV GN
 FAR FAR FAR GN
 EOY EOY END OF YEAR GN
 SOUNDNESS SOUNDNESS SOUNDNESS GN(D02)
 GAIN GAIN GAIN GN(D02)
 APPRAISED APPRAISED APPRAISED GN(DA02)
 SETTING SETTING SETTING GN(DA02)
 SENIOR SENIOR  GN(DA02)
 RANGE RANGE RANGE GN(DA02)
 SUMOFBALANCE SBAL SUM OF BALANCE GN(최은주)
PREV PREV PREVIOUS GNS
 SYSTEM SYSTEM SYSTEM GNS
 TT TT TELEGRAPHIC TRANSFER GNS
 FA FA FIXED ASSET GNS
 NAT NAT NATIONALITY GNS
 RESIDENCE RESIDENCE RESIDENSE GNS
 DIVIDE DIVIDE DIVIDE GNS
 HQ HQ HEADQUARTERS GNS
 INCOME INCOME INCOME GNS
 MP MP MONEY PLACE GNS
 GNS GN GLOBAL NETWORK SYSTEM GNS
 DEBIT DEBIT DEBIT GNS
 MB MB MONEY BORROW GNS
 VOUCHER VOUCHER VOUCHER GNS
 ACCUM ACCUM ACCUMULATION GNS
 MULTIPLY MULTIPLY MULTIPLY GNS
 ZIP ZIP ZIP GNS
 TEL TEL TELEPHONE GNS
 TELEX TELEX TELEX GNS
 CREDIT CREDIT CREDIT GNS
 LOAD LOAD LOAD GNS
 ST ST SECURITIES GNS
 USID USID USID GNS(DA02)
상대자명 OPTY_NM THE OPPOSITE PARTY_name GW1(최은주)
BOLD BOLD BOLD GW1(최은주)
KID KID KID GW1(최은주)
분류명 CLAS_NM classify_name GW3
계획표 PLAN PLAN GW3
상대자 OPTY THE OPPOSITE PARTY GW3
 SKIN SKIN SKIN GW3(최은주)
재고량 IVNT_QTY inventory_quantity GW3(최은주)
열람 RDNG READING GW3(최은주)
SM SM Shot Message Sending GW3(최은주)
읽기 READ 읽기 GW3(최은주)
VOD VOD Video On Demand GW3(최은주)
WRITE WRITE WRITE GW3(최은주)
TCO TCO TOTAL COST OF OWNERSHIP GW3(최은주)
이용량 USE_QTY use_quantity GW3(최은주)
작업자 OPTR operator IA
 SU SU Super User IA
대상명 TGNM target name IA
부담당자 SCMN support person in charge IA
반출입 CIO carry in-out IA
 DUMMY DUMMY dummy IA
사용자계정 USAC user account IA
경위 DTLS details IA
 DBA DBA DB Administrator IA
수신처 RPLC receive place IA
 DELETE DELETE delete IA
개발계 DEVS development section IA
확장자 EXTN_MN extention name IA
외주 OORD outside order IA
분장 DIVD divide IA
착수 BGIN BEGIN IA
뒷자리 RPOS rear postion IA
 INSERT INSERT insert IA
 HOME HOME home IA
연관 LNKG linkage IA
재수정 RMDF remodify IA
용무 MATR A MATTER IA
작업명 OPNM operation name IA
작업계획서 OPPL operation plan IA
입장 ENTR ENTER IA
서버명 SVRN server name IA
 DBIOMOD DBIOMOD DBIOMOD IA
이관계 MGRS migration place IA
 DBIO DBIO database I-o IA
직인 OFSL official seal IA
 CO CO common IA
퇴장 WKOT walkout IA
 DIFF DIFF difference IA
후열 REAR rear reading IA
운영계 OPRS operation place IA
 STEP STEP step IA
대행자 AGNT agent IA
폴더 FLDR folder IA
분담표 ASHT assignment sheet IA
속도 SPEED speed IA
 CLIENT CLIENT client IA
발견자 FNDR finder IA
주무 CMPT competent IA
철수 WDRW withdrawal IA
시스템명 SYSN system name IA
출입 GOUT GO OUT IA
 PACKAGE PACKAGE package IA
양식명 FMNM form name IA
정담당자 OCMN original person in charge IA
결재선 APLN approval line IA
 ACCESS ACCESS access IA
메뉴명 MNNM menu name IA
보고자 RPTR reporter IA
기록물 ARCH archive IA
체크 CHCK check IA
 IT본부 ITHQ it HEADQUATERS IA
역이관 RMGR reverse migration IA
인수자 TAKE_MN taking over IA
 SELECT SELECT select IA
정보취급자 INFP information person IA
장애명 PRBL_NM PROBLEM NAME IA
피 TRGT target IA
배부 DSTB distribution IA
앞자리 FPOS front position IA
 FIELD FIELD field IA
적합성 PROP PROPER IA
 PROTECT PROTECT protect IA
 COND COND condition IA
 VENDOR VENDOR vendor IA
정보기기 INFE information equipment IA
 QUERY QUERY query IA
 TAPE TAPE tape IA
 MDB MDB mdb IA
 MC MC migration control IA
입회자 ATST attestor IA
발견 FIND find IA
동시 SMTM same time IA
기안 DRFT drafting IA
기안자 DRFM drafter IA
가이드 GUID guide IA
비정기 NTRM nonfixed term IA
외부사용자 OUSR outside user IA
 FILE FILE file IA
 NULL NULL null IA
보호구역 PRTA protect area IA
회람자 CCLT_MN circulator IA
데이터명 DTNM data name IA
레지스트리 RGST registry IA
등록신청서 RGAP registration application IA
물리 PHYS physical IA
컬럼명 COLM_NM column name IA
 WHERE WHERE where IA
영향 EFCT effect IA
업무팀 BSTM business team IA
테스터 TSTR tester IA
회람 CCLT circulation IA
반출입증 CIOC carry in-out certification IA
작업의뢰서 OPLR operation letter request IA
 SCRIPT SCRIPT script IA
반출 COUT carry out IA
 TELNET TELNET telnet IA
출력물 OTHN output thing IA
 AP AP application IA
 AD AD administration IA
튜닝 TUNE tuning IA
출입자 GOUT_MN coming-out person IA
접속자 CNCT_NM connect MAN IA
요건 RQST requisite IA
조치후 ACTN_AF AFTER ACTION IA
 GUIDE GUID GUIDE IA
후열자 REAR_MN rear reader IA
상주 RSDE reside IA
스텝 STEP step IA
서약자 PLGR pledger IA
패턴 PTRN pattern IA
 EV EV elevator IA
 LOGIN LOGIN login IA
 SHELL SHELL shell IA
저장명 SAVE_NM stored name IA
부재 ABSN absence IA
정보취급관리자 INFM information manager IA
소산 DSPS disperse IA
 TABLE TABLE table IA
부서 DEPT department IA
화면명 SCRN_NM screen name IA
 ADDRESS ADDRESS address IA
장치 DVCE DEVICE IA(최은주)
사용신청서 USAP USE APPLICATION IA(최은주)
내부통제 IA Internal Audit IA(최은주)
MANMONTH MM MANMONTH IA(최은주)
발주 ORDR ORDER IA(최은주)
SLA SLA SERVICE-LEVEL AGREEMENT IA(최은주)
잔류 RMNG REMAINING IA(최은주)
부재중 ABSN ABSENT IB
납세자 TXPA TAX PAYER IB
 WEB WEB WEB IB
 BLS BLS BUSINESS LOGIC SERVER IB
모바일뱅킹 MBLB MOBILE BANKING IB
프레임 FRME FRAME IB
 SNA SNA SNA IB
다운로드 DWNL DOWNLOAD IB
산은캐피탈 KDBC KDB CAPITAL IB
기업회계지원 CAS COMPANY ACCOUNTS SUPPORTING IB
왜도 SKEW SKEWNESS IB(최은주)
T T T IB(최은주)
첨도 KURT KURTOSIS IB(최은주)
콜모고로프스미르노프 KOSM Kolmogorov-Smirnov IB(최은주)
임계 CRTL critical IB(최은주)
Z Z Z IB(최은주)
FILLER FILLER FILLER IC(최은주)
반환매입 RBUY REFUND BUY IC(최은주)
정산후 ADJ_AF adjust_after IC(최은주)
가치저장환불 VSRF VALUE SAVE REFUND IC(최은주)
대금환불 PREF PRICE REFUND IC(최은주)
정산전 ADJ_BF adjust_before IC(최은주)
반환발행 RISU REFUND ISUE IC(최은주)
ELS펀드 ELSF Equity Linked Securities Fund ID
재투자 RINV Reinvestment ID(최은주)
분배율 ALTR Allotment RATE ID(최은주)
임의식 OPTP Option Type ID(최은주)
보족율 SUPR Supplement Rate ID(최은주)
조회필 INQR INQUIRED ID(최은주)
1주일 WS1 DNE WEEK ID(최은주)
간접투자증권 ID INDERECT INVEST SECURITY ID(최은주)
거치식 DFDT Deferred Type ID(최은주)
운용사 OPCO Operational Company ID(최은주)
낙약 AGRE AGREE ID(최은주)
판매사 SLCO SALES COMPANY ID(최은주)
분배 ALOT Allotment ID(최은주)
템플릿 TMPL TEMPLET IH
동아리 CMPN companions IH
다중 MLTI MULTIPLE IH
세로 HGHT height IH
메신저 MSGR MESSENGER IH
호주 HDFM THE HEAD OF FAMILY IH
머리글 HDLN HEADLINE IH
자격증 CERT a certificate of qualifications IH
부설 ATCH attach[annex(e)] <a thing to another> IH
응모 APPL APPLICATION IH
홈페이지 HMPG HOMEPAGE IH
상측 TSD TOP SIDE IH
서술형 DSCV DESCRIPTIVE IH
설문 QSTN QAUESTION IH
바닥글 BTLN BOTTOM LINE IH
지인 ACQU acquaintance IH
우측 RSD RIGHT SIDE IH
이름 NAME NAME IH
가로 WDTH width IH
페이지 PAGE PAGE IH
클럽 CLUB CLUB IH
퇴사 RETR retirement IH
팝업 POPU POPUP IH
목돈 RSUM A ROUND(GOOD) SUM IH
객관식 OBJV OBJECTIVE IH
졸업 GRDU graduation IH
사외 OCMP outside the company IH
응모자 APCN APPLICANT IH
게시물 BOBJ OBJECTS ON BULLETIN IH
 RBIZ RBIZ RBIZ IH
힌트 HINT HINT IH
 MESSENGER MSGR MESSNEGER IH
합격자 SUCN A SUCCESSFUL CANDIDATE IH
 2년 YYS2 TWO YEARS IH
 HOMEPAGE HMPG HOMEPAGE IH
인터넷홈페이지 IH INTERNET HOMEPAGE IH
소개 INTR INTRODUCTION IH
하측 BSD BOTTOM SIDE IH
관계명 RLNM RELATION NAME IH
선착순 OARV THE ORDER OF ARRIVAL IH
좌측 LSD LEFT SIDE IH
정답 CANS CORRECT ANSWER IH
입학 ESCH ENTERACE INTO A SCHOOL IH
퀴즈 QUIZ QUIZ IH
 HTML HTML HTML IH
연구소 LAB laboratory IH
호주명 HFNM THE NAME OF THE HEAD OF FAMILY IH
전문대학 VCLG VOCATIONAL COLLEGE IH
마련 PREP PREPERATION IH
 RND RND RESEARCH AND DEVELOP IH
직책명 DTNM DUTY NAME IH
카테고리 CATEGORY CATEGORY IH(02)
한번 ONCE once IH(DA02)
탈출 ESC escape IH(DA02)
웹로그 WLOG WEB LOG IH(DA02)
 VIP VIP VERY IMPORTANT PERSON IH(DA02)
접근 ACC access IH(DA02)
 365코너 CT365 365 counter IH(DA02)
 B1등급 B1RT B1등급 IH(최은주)
B3등급 B3RT B1등급 IH(최은주)
B2등급 B2RT B1등급 IH(최은주)
전형 SLCT SELECT  MAKE CHOICE  SCREEN IH(최은주)
C2등급 C2RT B1등급 IH(최은주)
C3등급 C3RT B1등급 IH(최은주)
초등학교 ESCH ELEMENTRY SCHOOL IH(최은주)
C1등급 C1RT B1등급 IH(최은주)
보훈 PNVA PATRIOTS AND VETRANS AFFAIRS IH(최은주)
D1등급 D1RT B1등급 IH(최은주)
중학교 MSCH MIDDLE SCHOOL IH(최은주)
무위험 NRK NO RISK II(최은주)
IC카드 ICC Integrated Circuit Card II(최은주)
IM IM integration IM(DA02)
 ASK ASK ASK IM(DA02)
 TP TP Transfer Pricing IM(DA02)
 WAVE WAVE WAVE IM(DA02)
개정 RVSN REVISION IM(DA02)
목차 IDX INDEX IN
유료 FEE FEE IN
사이트 SITE SITE IN
친밀도 FRLY FRIENDLY IN
배너 BNER BANNER IN
학위 DGRE DEGREE IN
납입자 PAY_MN pay_man KITE내부거래
 수익율변동성 PRVL profit rate volitibility LI
주채권B MCLM MAIN CLAIMS LI RE
평가표 ESTM_TB estimate_table LI(RE최은주)
FILTERING FT FILTERING LI(기업신용평가 최은주)
NR NR NON RESIDENT LI(기업신용평가 최은주)
거주 RESI RESIDENT LI(기업신용평가 최은주)
JG JG JUDGMENT LI(기업신용평가 최은주)
CEILING CEIL CEILING LI(기업신용평가 최은주)
ED ED EXPECTED DEFAULT FREQUENCY LI(기업신용평가 최은주)
FCF FCF FREE CASH FLOW LI(기업신용평가 최은주)
모형 MODL MODEL LI(기업신용평가 최은주)
FR FR FOREIGN EXCHANGE RISK LI(기업신용평가 최은주)
기업평가항목 CEIT COMPANY ESTIMATE ITEM LI(기업신용평가 최은주)
CF CF CASH FLOW LI(기업신용평가 최은주)
D D 등급명입니다. LI(기업신용평가 최은주)
지도 GUID GUIDANCE LI(기업신용평가 최은주)
DD DD DISTANCE TO DEFAULT LI(기업신용평가 최은주)
MN MN MONITORING LI(기업신용평가 최은주)
통계모형결합등급 SMCR STATISTICAL MODEL COMBINE RATE LI(기업신용평가 최은주)
외환리스크 FR FOREIGN EXCHANGE RISK LI(기업신용평가 최은주)
JUDGMENT JG JUDGMENT LI(기업신용평가 최은주)
시뮬레이션 SM SIMULATION LI(기업신용평가 최은주)
ALERT ALRT ALERT LI(기업신용평가 최은주)
지표별 INBY INDEX BY LI(기업신용평가 최은주)
금융업종평가 FIES FINANCIAL INDUSTRY ESTIMATE LI(기업신용평가 최은주)
SIMULATION SM SIMULATION LI(기업신용평가 최은주)
PD PD PROBABILITY OF DEFAULT LI(기업신용평가 최은주)
CS CS CREDIT RATING SYSTEM LI(기업신용평가 최은주)
HALTON HLTN HALTON LI(기업신용평가 최은주)
배치용 BATU BATCH USE LI(기업신용평가 최은주)
거리 DSTS DISTANCE LI(기업신용평가 최은주)
CPA CPA CERTIFIED PUBLIC ACCOUNTANT LI(기업신용평가 최은주)
신용평점모형 SCM SCORING MODEL LI(기업신용평가 최은주)
특화대출 SPLN SPECIALIZED LENDING LI(기업신용평가 최은주)
기준명 CRNM CRITERION NAME LI(기업신용평가 최은주)
신용평점 SC SCORING LI(기업신용평가 최은주)
신설법인평가 NECO NEWLY_ESTABLISHED CORPORATION LI(기업신용평가 최은주)
실제부도율 RDRT REAL DEFAUL RATE LI(기업신용평가 최은주)
안전성 SCND SAFETY CONDITION LI(기업신용평가 최은주)
E E 등급명입니다. LI(기업신용평가 최은주)
FN FN FINANCIAL LI(기업신용평가 최은주)
통계모형 STAM STATISTICAL MODEL LI(기업신용평가 최은주)
권고 ADVC ADVICE LI(기업신용평가 최은주)
차입금상환능력 DBRC DEBT REIMBURSEMENT CAPACITY LI(기업신용평가 최은주)
MEAN MEAN MEAN LI(기업신용평가 최은주)
평가자 ESTR ESTIMATOR LI(기업신용평가 최은주)
구성비EXPOSURE CREX COMPONENT RATIO EXPOSURE LI(기업신용평가 최은주)
RA RA RATE ADJUSTMENT LI(기업신용평가 최은주)
재무평가 FNES FINANCIAL ESTIMATE LI(기업신용평가 최은주)
융통성 ADPT ADAPTABILITY LI(기업신용평가 최은주)
특화대출평가 SLES SPECIALIZED LENDING ESTIMATE LI(기업신용평가 최은주)
업종별 INBY INDUSTRY TYPE BY LI(기업신용평가 최은주)
상하향 UND UP OR DOWN LI(기업신용평가 최은주)
대항목 LITM LARGE ITEM LI(기업신용평가 최은주)
의존도 DDEG DEPENDENCE DEGREE LI(기업신용평가 최은주)
제약 CONS CONSTRAINT LI(기업신용평가 최은주)
상수 CNST CONSTANT LI(기업신용평가 최은주)
AR AR AFFILIATE GROUP RATING LI(기업신용평가 최은주)
EDF ED EXPECTED DEFAULT FREQUENCY LI(기업신용평가 최은주)
점수별 SCBY SCORE BY LI(기업신용평가 최은주)
베타 BETA BETA LI(기업신용평가 최은주)
특이 SPEC SPECIAL LI(기업신용평가 최은주)
하향 DOWN DOWN LI(기업신용평가 최은주)
결합 CMBN COMBINE LI(기업신용평가 최은주)
실태 ACND ACTUAL CONDITION LI(기업신용평가 최은주)
LEVERAGE LVRG LEVERAGE LI(기업신용평가 최은주)
부실율 DFRT DEFAULT RATE LI(기업신용평가 최은주)
신뢰도 RLIB RELIABILITY LI(기업신용평가 최은주)
NCF NCF NET CACH FLOW LI(기업신용평가 최은주)
EBITDA EBITDA EARNING BEFORE INTEREST  TAX  DEPRECIATION AND AMORTIZATION LI(기업신용평가 최은주)
전이 TRNS TRANSITION LI(기업신용평가 최은주)
구성비부도율 CRDR COMPONENT RATIO DEFAULT RATE LI(기업신용평가 최은주)
WR WR WITHDRAW LI(기업신용평가 최은주)
상향 UP UP LI(기업신용평가 최은주)
통계적 STAT STATISTICAL LI(기업신용평가 최은주)
등급명 RATE_NM rate NAME LI(최은주)
상시 ORDN ORDINARY LI(최은주)
리뷰 REVW REVIEW LI(최은주)
후속 FLWU FOLLOW-UP LI(최은주)
순환 CRCL 순환 LI(최은주)
사이클 CYCL 사이클 LI(최은주)
주B MAIN MAIN LI_RE
 POSITIVE POTV POSITIVE LICS
 FC FC Facility Risk Rating LICS(최은주)
SCALER SCLR SCALER LICS(최은주)
CALIBRATION CLBR CALIBRATION LICS(최은주)
BASEL BASEL BASEL LI기업신용평가(최은주)
LA LA Loan Analyst LI신용위험분석(최은주)
RE RE Risk Estimate LI신용위험분석(최은주)
한도별 LMBY LIMIT BY LN
유동화 ASEC Asset Securitization LN(최은주)
저자 ATHR authorship LS(최은주)
편 VOL volume LS(최은주)
조 ARTC ARTICLE LS(최은주)
출판사 PBLS PUBLISHER LS(최은주)
절 PGRH PARAGRAPH LS(최은주)
조항 PRVS provision LS(최은주)
법률 LAW LAW LS(최은주)
승인자 APMN approval man LS(최은주)
답변자 AMN answer maN LS(최은주)
장 CHAP CHAPTER LS(최은주)
판례 CLAW CASE LAW LS(최은주)
저서 OWRT ONE'S WRITING LS(최은주)
질문자 QSNR QUESTIONER LS통화기록(최은주)
질의자 QSNR QUESTIONER LS통화기록(최은주)
사은 GRAT GRATITUDE MCIF(최은주)
국외점포통합 OK OVERSEAS KDB SYSTEM OK
국외점포 OK OVERSEAS KDB (SYSTEM) OK(최은주)
한국계 KANC KOREAN ANCESTRY OK(최은주)
외국계 FANC FOREIGN ANCESTRY OK(최은주)
PARENT PARENT PARENT PARENT_ORG_ID
 GBP GBP Greate Britain Pound PM
정렬 SORT SORT PM
 AUD AUD Australia Dollar PM
 GRID GRID GRID PM
 CHF CHF Czecho Franc PM
계정과목별 ATIT_BY accounts item_BY PM
차원 DMSN Dimension PM
연계부 STGP Stopgap PM
총괄표 SMRY SUMMARY PM
등급별 RATE_BY rate_BY PM
 9년 YYS9 9 YEARS PM
 INDICATOR INDICATOR INDICATOR PM
조직별 ORG_BY organization_BY PM
점수명 SCR_NM score_name PM
 CAD CAD Canada Dollar PM
평가B EVAL EVALUATION PM
 IBRD IBRD International Bank For Reconstruction and Development PM
 TAB TAB TAB PM
 LTPR LTPR Longterm Prime Rate PM
 PEER PEER PEER PM
표준편차 STDV Standard Deviation PM
 DEM DEM Deutch Mark PM
구분명 TYPE_NM TYPE_name PM
항목명 ITEM_NM item_name PM
 EUR EUR Euromarket PM
 CORE율 CORE_RT CORE_rate PM
 KPI KPI Key Performance Indicator PM
 PF PF Project Finance PM
 WORKOUT WORKOUT WORKOUT PM
 ROA ROA Return On Asset PM
 FFR FFR French Franc PM
 JPY JPY Japan Yen PM
년도별 YY_BY year_BY PM
 BPI BPI BPI PM(DA02)
 PM PM profit management PM(DA02)
곡선 CURV CURVE PM(DA02)
 BPR BPR business process reengineering PM(DA02)
기업신용위험평가 RE RISK ESTIMATE RE(최은주)
ADJUSTED ADJUSTED ADJUSTED RM
 DYNAMIC DYN dynamic rm
 GAMMA01 GAMMA01 GAMMA01 RM
 RAROC RAROC Risk Adjusted Return of Capital RM
보전액 ADJ_AMT adjust_amount rm
 DYNPER DYNPER dynper rm
선행지수 CLI Composite Leading Indicator RM
사용율 USRT USER RATE RM
민감도분석 SNDA SENS_DEG_ANAL RM
 DESK DESK DESK RM
 HIERARCHY HIERARCHY hierarchy rm
관찰 OSRV OBSERVE RM
 RC RC Real Time CMS RM
 EWMA EWMA Exponential Weighted Moving Average RM
 RATIO RATIO RATIO RM
 VEGA VEGA VEGA RM
요인 FCTR FACTOR RM
 VAR분석 VARA VAR_ANAL RM
 OIS OIS Over Night Interest Swap RM
 SMA SMA Simple Moving Average RM
시나리오분석 SNRA SCENARIO ANALYSIS RM
복합구분코드 CTC COMPOSITE TYPE CODE RM
 THETA THETA THETA RM
영향도 INFD Influence degree RM
생산자 PDCR producer RM
채권B CLMS CLAIMS RM
표준물 STDF STANDARD FUTURE RM
 DRIVER DRIVER DRIVER RM
 RW RW RISK WATCH RM
 CLI CLI CLI RM
 EQ EQ Equity RM
유동성 FLDT fluidity rm
 CORE CORE CORE RM
신뢰 CNFD CONFIDENCE RM
 DELTA01 DELTA01 DELTA01 RM
 PRINCIPAL PRINCIPAL  RM
소진율 VNSH_RT vanishing_rate RM
 KNOCK KNCK KNOCK RM
 VAR VAR Value At Risk RM
점수 SCR score RM
협의회 CONF CONFERENCE RM
 MARGINAL MARGINAL MARGINAL RM
 IR IR Interest RM
 GI GI GI RM
 CLE CLE Credit Loss Engine RM
키 KEY KEY RM
 RESULT RESULT result rm
 RESULTS RESULTS results rm
자발 VLNT VOLUNTORY RM
 HISTORICAL HISTORIC HISTORICAL RM
인상 INCR increase rm
통일 UNTY UNITY RM
업종지수 GI Global Index RM
고객전담역보 ARM Assitant Relationship Manager RM
 RHO RHO RHO RM
 ALM ALM ALM rm
 VOLATILITY VOLATILTY VOLATILITY RM
부도율 DHON_RT dishonor_rate RM
 SET SET SET RM
 LEVEL LEVEL LEVEL RM
 REPRICING REPR repricing rm
 SENDERO SNDR SENDERO rm
정책 PLCY POLICY RM
 RISKMETRICS RISKMTR RISKMETRICS RM
이차 SND SECONDARY rm
 WHOLE WHOLE WHOLE RM
리스크 RISK RISK RM
섹터 SCTR sector RM
 STEPPING STPN STEPPING RM
스왑션 SWPT SWAPTION RM
복합코드 CC COMPOSITE CODE RM
 MACAULAY MACAULAY MACAULAY RM
거시 MAC macroscopic RM
한도율 LIM_RT limit_rate RM
 FRONT FRNT FRONT RM
최적 OPTM OPTIMUM RM
행동 BHVR behavior rm
스케쥴 SCDL SCHEDULE RM
 GAMMA GMMA GAMMA RM
스트레스테스트 STST STRESS TEST RM
전문가 PROF PROFESSIONAL RM
물가지수 PI price index RM
기중 TRMM IN MID TERM(Term Between) RM
테스트 TST TEST RM
출하 SHPT SHIPMENT RM
신뢰계수 CNCE confidence coefficient RM
보전금 ADJ_AMT adjust_amount rm
 PV01 PV01 PV01 RM
스트레스 STRS STRESS RM
지점신용관리역 JCO Junior Credit Officer RM
 CONTRIBUTION CNTB CONRIBUTION RM
 NDF NDF Net Different Forward RM
손실율 LOSS_RT loss_rate RM
 EXPECT EXPECT EXPECT RM
 RETURN RETURN RETURN RM
 NIM NIM Net Interrest Margin RM
신용관리역보 CA Credit Officer Assistant RM
 SHORTFALL SHORTFALL SHORTFALL RM
 BUCKET BUCKET BUCKET RM
전결권 ARVD_RGT arbitrary decision_right RM
추이 SHFT SHIFT RM
 HOLDING HOLDING HOLDING RM
 MONTECARLO MONTCARLO MONTECARLO RM
 BACKTEST BTST BACKTEST RM
포트폴리오 PORTFOL PORTFOLIO RM
 ABS ABS Asset Backed Security RM
 POLICY PLCY POLICY RM
시나리오 SCENARIO SCENARIO RM
 IMPLIED IMPLIED IMPLIED RM
 MONETARY MONETARY MONETARY RM
 PCRE PCRE PCRE RM
 RAR RAR Risk Adjusted Expected Return RM
 WARR WARR Weight Average Risk Rating RM
 90일 DD90  RM 날짜/기간
92일 DD92  RM 날짜/기간
18일 DD18  RM 날짜/기간
88일 DD88  RM 날짜/기간
87일 DD87  RM 날짜/기간
93일 DD93  RM 날짜/기간
28일 DD28  RM 날짜/기간
86일 DD86  RM 날짜/기간
83일 DD83  RM 날짜/기간
82일 DD82  RM 날짜/기간
95일 DD95  RM 날짜/기간
23일 DD23  RM 날짜/기간
32일 DD32  RM 날짜/기간
8일 DD8  RM 날짜/기간
17일 DD17  RM 날짜/기간
79일 DD79  RM 날짜/기간
16일 DD16  RM 날짜/기간
78일 DD78  RM 날짜/기간
15일 DD15  RM 날짜/기간
77일 DD77  RM 날짜/기간
81일 DD81  RM 날짜/기간
76일 DD76  RM 날짜/기간
75일 DD75  RM 날짜/기간
84일 DD84  RM 날짜/기간
85일 DD85  RM 날짜/기간
73일 DD73  RM 날짜/기간
72일 DD72  RM 날짜/기간
71일 DD71  RM 날짜/기간
89일 DD89  RM 날짜/기간
9일 DD9  RM 날짜/기간
70일 DD70  RM 날짜/기간
91일 DD91  RM 날짜/기간
69일 DD69  RM 날짜/기간
68일 DD68  RM 날짜/기간
67일 DD67  RM 날짜/기간
94일 DD94  RM 날짜/기간
3일 DD3  RM 날짜/기간
66일 DD66  RM 날짜/기간
65일 DD65  RM 날짜/기간
34일 DD34  RM 날짜/기간
64일 DD64  RM 날짜/기간
26일 DD26  RM 날짜/기간
63일 DD63  RM 날짜/기간
13일 DD13  RM 날짜/기간
62일 DD62  RM 날짜/기간
61일 DD61  RM 날짜/기간
60일 DD60  RM 날짜/기간
59일 DD59  RM 날짜/기간
7일 DD7  RM 날짜/기간
58일 DD58  RM 날짜/기간
14일 DD14  RM 날짜/기간
19일 DD19  RM 날짜/기간
12일 DD12  RM 날짜/기간
57일 DD57  RM 날짜/기간
11일 DD11  RM 날짜/기간
74일 DD74  RM 날짜/기간
56일 DD56  RM 날짜/기간
